instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,ntemp,ftemp,atemp,natemp,fatemp,hum,nhum,fhum,windspeed,nwindspeed,fwindspeed,casual,registered,cnt,day
11878,2012/5/15,2,1,5,2,0,2,1,2,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1343,8.9981,1,1,3,4,0
11879,2012/5/15,2,1,5,3,0,2,1,3,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0.1343,8.9981,1,1,5,6,0
11880,2012/5/15,2,1,5,4,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0,0,0,1,4,5,0
11881,2012/5/15,2,1,5,5,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0.2239,15.0013,2,0,8,8,0
11882,2012/5/15,2,1,5,6,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0.2239,15.0013,2,2,22,24,0
11883,2012/5/15,2,1,5,7,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0.1343,8.9981,1,1,91,92,1
11884,2012/5/15,2,1,5,8,0,2,1,2,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.0896,6.0032,1,8,401,409,1
11885,2012/5/15,2,1,5,9,0,2,1,2,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.0896,6.0032,1,28,327,355,1
11886,2012/5/15,2,1,5,10,0,2,1,1,0.62,25.42,2,0.5909,29.545,2,0.78,78,3,0.1045,7.0015,1,27,144,171,1
11887,2012/5/15,2,1,5,11,0,2,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0.194,12.998,2,38,186,224,1
11888,2012/5/15,2,1,5,12,0,2,1,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.194,12.998,2,44,220,264,1
11889,2012/5/15,2,1,5,13,0,2,1,3,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.194,12.998,2,35,204,239,1
11890,2012/5/15,2,1,5,14,0,2,1,2,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.194,12.998,2,39,145,184,1
11891,2012/5/15,2,1,5,15,0,2,1,2,0.7,28.7,2,0.6515,32.575,3,0.61,61,3,0.0896,6.0032,1,51,205,256,1
11892,2012/5/15,2,1,5,16,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.65,65,3,0.1642,11.0014,2,74,300,374,1
11893,2012/5/15,2,1,5,17,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.65,65,3,0.1045,7.0015,1,75,603,678,1
11894,2012/5/15,2,1,5,18,0,2,1,1,0.7,28.7,2,0.6515,32.575,3,0.61,61,3,0.0896,6.0032,1,68,665,733,1
11895,2012/5/15,2,1,5,19,0,2,1,1,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.1642,11.0014,2,57,455,512,1
11896,2012/5/15,2,1,5,20,0,2,1,3,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1343,8.9981,1,30,233,263,1
11897,2012/5/15,2,1,5,21,0,2,1,3,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.2836,19.0012,3,11,98,109,1
11898,2012/5/15,2,1,5,22,0,2,1,1,0.58,23.78,2,0.5455,27.275,2,0.78,78,3,0.2239,15.0013,2,9,74,83,0
11899,2012/5/15,2,1,5,23,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1045,7.0015,1,13,58,71,0
11900,2012/5/16,2,1,5,0,0,3,1,2,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0,0,0,12,27,39,0
11901,2012/5/16,2,1,5,1,0,3,1,2,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.1343,8.9981,1,7,14,21,0
11902,2012/5/16,2,1,5,2,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0.194,12.998,2,5,14,19,0
11903,2012/5/16,2,1,5,3,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1045,7.0015,1,1,5,6,0
11904,2012/5/16,2,1,5,4,0,3,1,1,0.54,22.14,2,0.5152,25.76,2,0.94,94,4,0.1343,8.9981,1,1,3,4,0
11905,2012/5/16,2,1,5,5,0,3,1,1,0.54,22.14,2,0.5152,25.76,2,0.94,94,4,0.1045,7.0015,1,4,34,38,0
11906,2012/5/16,2,1,5,6,0,3,1,1,0.54,22.14,2,0.5152,25.76,2,0.94,94,4,0.0896,6.0032,1,8,150,158,0
11907,2012/5/16,2,1,5,7,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.83,83,4,0,0,0,14,426,440,1
11908,2012/5/16,2,1,5,8,0,3,1,1,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0,0,0,33,617,650,1
11909,2012/5/16,2,1,5,9,0,3,1,2,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.1343,8.9981,1,33,314,347,1
11910,2012/5/16,2,1,5,10,0,3,1,1,0.66,27.06,2,0.6212,31.06,3,0.61,61,3,0,0,0,43,149,192,1
11911,2012/5/16,2,1,5,11,0,3,1,1,0.7,28.7,2,0.6515,32.575,3,0.54,54,2,0.1343,8.9981,1,55,212,267,1
11912,2012/5/16,2,1,5,12,0,3,1,1,0.7,28.7,2,0.6515,32.575,3,0.54,54,2,0.194,12.998,2,59,271,330,1
11913,2012/5/16,2,1,5,13,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.42,42,2,0,0,0,77,273,350,1
11914,2012/5/16,2,1,5,14,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.42,42,2,0.0896,6.0032,1,42,221,263,1
11915,2012/5/16,2,1,5,15,0,3,1,2,0.72,29.52,2,0.6667,33.335,3,0.48,48,2,0.1045,7.0015,1,52,222,274,1
11916,2012/5/16,2,1,5,16,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.45,45,2,0.1045,7.0015,1,70,376,446,1
11917,2012/5/16,2,1,5,17,0,3,1,1,0.72,29.52,2,0.6667,33.335,3,0.51,51,2,0.194,12.998,2,104,769,873,1
11918,2012/5/16,2,1,5,18,0,3,1,1,0.72,29.52,2,0.6667,33.335,3,0.51,51,2,0.2239,15.0013,2,97,749,846,1
11919,2012/5/16,2,1,5,19,0,3,1,1,0.7,28.7,2,0.6515,32.575,3,0.54,54,2,0.2836,19.0012,3,91,499,590,1
11920,2012/5/16,2,1,5,20,0,3,1,1,0.66,27.06,2,0.6212,31.06,3,0.65,65,3,0.2537,16.9979,2,61,398,459,1
11921,2012/5/16,2,1,5,21,0,3,1,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.194,12.998,2,63,330,393,1
11922,2012/5/16,2,1,5,22,0,3,1,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1642,11.0014,2,33,253,286,0
11923,2012/5/16,2,1,5,23,0,3,1,1,0.62,25.42,2,0.5909,29.545,2,0.78,78,3,0.1045,7.0015,1,26,107,133,0
11924,2012/5/17,2,1,5,0,0,4,1,1,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.1343,8.9981,1,30,49,79,0
11925,2012/5/17,2,1,5,1,0,4,1,1,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.1642,11.0014,2,12,16,28,0
11926,2012/5/17,2,1,5,2,0,4,1,1,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.1642,11.0014,2,8,8,16,0
11927,2012/5/17,2,1,5,3,0,4,1,1,0.6,24.6,2,0.5909,29.545,2,0.73,73,3,0.2537,16.9979,2,0,3,3,0
11928,2012/5/17,2,1,5,4,0,4,1,1,0.6,24.6,2,0.6061,30.305,3,0.64,64,3,0.3284,22.0028,3,3,13,16,0
11929,2012/5/17,2,1,5,5,0,4,1,1,0.56,22.96,2,0.5303,26.515,2,0.68,68,3,0.3284,22.0028,3,1,34,35,0
11930,2012/5/17,2,1,5,6,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.73,73,3,0.3582,23.9994,3,10,149,159,0
11931,2012/5/17,2,1,5,7,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.73,73,3,0.3881,26.0027,3,25,449,474,1
11932,2012/5/17,2,1,5,8,0,4,1,1,0.52,21.32,2,0.5,25,2,0.55,55,2,0.4478,30.0026,4,29,605,634,1
11933,2012/5/17,2,1,5,9,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.52,52,2,0.4179,27.9993,3,57,289,346,1
11934,2012/5/17,2,1,5,10,0,4,1,1,0.56,22.96,2,0.5303,26.515,2,0.52,52,2,0.2537,16.9979,2,43,162,205,1
11935,2012/5/17,2,1,5,11,0,4,1,1,0.58,23.78,2,0.5455,27.275,2,0.49,49,2,0.2239,15.0013,2,77,202,279,1
11936,2012/5/17,2,1,5,12,0,4,1,1,0.6,24.6,2,0.6212,31.06,3,0.43,43,2,0.194,12.998,2,72,276,348,1
11937,2012/5/17,2,1,5,13,0,4,1,1,0.62,25.42,2,0.6212,31.06,3,0.41,41,2,0.194,12.998,2,86,241,327,1
11938,2012/5/17,2,1,5,14,0,4,1,1,0.64,26.24,2,0.6212,31.06,3,0.38,38,1,0.194,12.998,2,68,202,270,1
11939,2012/5/17,2,1,5,15,0,4,1,1,0.64,26.24,2,0.6212,31.06,3,0.36,36,1,0.2537,16.9979,2,83,233,316,1
11940,2012/5/17,2,1,5,16,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.31,31,1,0.194,12.998,2,86,344,430,1
11941,2012/5/17,2,1,5,17,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.31,31,1,0.1343,8.9981,1,133,719,852,1
11942,2012/5/17,2,1,5,18,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.27,27,1,0.1642,11.0014,2,134,734,868,1
11943,2012/5/17,2,1,5,19,0,4,1,1,0.64,26.24,2,0.6212,31.06,3,0.31,31,1,0.194,12.998,2,86,451,537,1
11944,2012/5/17,2,1,5,20,0,4,1,1,0.6,24.6,2,0.6212,31.06,3,0.4,40,2,0.194,12.998,2,83,363,446,1
11945,2012/5/17,2,1,5,21,0,4,1,1,0.58,23.78,2,0.5455,27.275,2,0.4,40,2,0.1045,7.0015,1,45,254,299,1
11946,2012/5/17,2,1,5,22,0,4,1,1,0.56,22.96,2,0.5303,26.515,2,0.43,43,2,0.0896,6.0032,1,42,209,251,0
11947,2012/5/17,2,1,5,23,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.49,49,2,0.1343,8.9981,1,29,137,166,0
11948,2012/5/18,2,1,5,0,0,5,1,1,0.52,21.32,2,0.5,25,2,0.59,59,2,0.1045,7.0015,1,13,57,70,0
11949,2012/5/18,2,1,5,1,0,5,1,1,0.5,20.5,2,0.4848,24.24,2,0.59,59,2,0.0896,6.0032,1,16,33,49,0
11950,2012/5/18,2,1,5,2,0,5,1,1,0.48,19.68,1,0.4697,23.485,2,0.67,67,3,0.1343,8.9981,1,12,9,21,0
11951,2012/5/18,2,1,5,3,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.72,72,3,0.0896,6.0032,1,6,8,14,0
11952,2012/5/18,2,1,5,4,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.77,77,3,0.1642,11.0014,2,0,11,11,0
11953,2012/5/18,2,1,5,5,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.77,77,3,0.1045,7.0015,1,1,33,34,0
11954,2012/5/18,2,1,5,6,0,5,1,1,0.44,18.04,1,0.4394,21.97,2,0.77,77,3,0.1343,8.9981,1,14,168,182,0
11955,2012/5/18,2,1,5,7,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.82,82,4,0.1045,7.0015,1,40,475,515,1
11956,2012/5/18,2,1,5,8,0,5,1,1,0.52,21.32,2,0.5,25,2,0.59,59,2,0.1343,8.9981,1,49,696,745,1
11957,2012/5/18,2,1,5,9,0,5,1,1,0.56,22.96,2,0.5303,26.515,2,0.56,56,2,0.1045,7.0015,1,57,304,361,1
11958,2012/5/18,2,1,5,10,0,5,1,1,0.6,24.6,2,0.6212,31.06,3,0.46,46,2,0.1343,8.9981,1,74,181,255,1
11959,2012/5/18,2,1,5,11,0,5,1,1,0.62,25.42,2,0.6212,31.06,3,0.43,43,2,0,0,0,109,225,334,1
11960,2012/5/18,2,1,5,12,0,5,1,1,0.62,25.42,2,0.6212,31.06,3,0.41,41,2,0.194,12.998,2,108,252,360,1
11961,2012/5/18,2,1,5,13,0,5,1,1,0.64,26.24,2,0.6212,31.06,3,0.36,36,1,0.1642,11.0014,2,98,297,395,1
11962,2012/5/18,2,1,5,14,0,5,1,1,0.66,27.06,2,0.6212,31.06,3,0.34,34,1,0.1343,8.9981,1,108,242,350,1
11963,2012/5/18,2,1,5,15,0,5,1,1,0.66,27.06,2,0.6212,31.06,3,0.36,36,1,0.194,12.998,2,131,260,391,1
11964,2012/5/18,2,1,5,16,0,5,1,1,0.66,27.06,2,0.6212,31.06,3,0.34,34,1,0.2537,16.9979,2,151,417,568,1
11965,2012/5/18,2,1,5,17,0,5,1,1,0.66,27.06,2,0.6212,31.06,3,0.34,34,1,0.1343,8.9981,1,124,688,812,1
11966,2012/5/18,2,1,5,18,0,5,1,1,0.64,26.24,2,0.6212,31.06,3,0.38,38,1,0.2239,15.0013,2,99,570,669,1
11967,2012/5/18,2,1,5,19,0,5,1,1,0.62,25.42,2,0.6212,31.06,3,0.41,41,2,0.194,12.998,2,91,392,483,1
11968,2012/5/18,2,1,5,20,0,5,1,1,0.62,25.42,2,0.6212,31.06,3,0.41,41,2,0.1642,11.0014,2,73,264,337,1
11969,2012/5/18,2,1,5,21,0,5,1,1,0.6,24.6,2,0.6212,31.06,3,0.4,40,2,0,0,0,49,209,258,1
11970,2012/5/18,2,1,5,22,0,5,1,1,0.56,22.96,2,0.5303,26.515,2,0.52,52,2,0.3284,22.0028,3,57,194,251,0
11971,2012/5/18,2,1,5,23,0,5,1,1,0.52,21.32,2,0.5,25,2,0.55,55,2,0,0,0,41,133,174,0
11972,2012/5/19,2,1,5,0,0,6,0,1,0.52,21.32,2,0.5,25,2,0.48,48,2,0.1045,7.0015,1,30,118,148,0
11973,2012/5/19,2,1,5,1,0,6,0,1,0.5,20.5,2,0.4848,24.24,2,0.48,48,2,0,0,0,20,84,104,0
11974,2012/5/19,2,1,5,2,0,6,0,1,0.5,20.5,2,0.4848,24.24,2,0.51,51,2,0.1045,7.0015,1,13,56,69,0
11975,2012/5/19,2,1,5,3,0,6,0,1,0.5,20.5,2,0.4848,24.24,2,0.48,48,2,0.1045,7.0015,1,10,23,33,0
11976,2012/5/19,2,1,5,4,0,6,0,1,0.48,19.68,1,0.4697,23.485,2,0.59,59,2,0.0896,6.0032,1,6,8,14,0
11977,2012/5/19,2,1,5,5,0,6,0,1,0.46,18.86,1,0.4545,22.725,2,0.67,67,3,0,0,0,1,11,12,0
11978,2012/5/19,2,1,5,6,0,6,0,1,0.44,18.04,1,0.4394,21.97,2,0.72,72,3,0.0896,6.0032,1,12,38,50,0
11979,2012/5/19,2,1,5,7,0,6,0,1,0.46,18.86,1,0.4545,22.725,2,0.67,67,3,0.1045,7.0015,1,28,67,95,1
11980,2012/5/19,2,1,5,8,0,6,0,1,0.52,21.32,2,0.5,25,2,0.52,52,2,0.1642,11.0014,2,33,162,195,1
11981,2012/5/19,2,1,5,9,0,6,0,1,0.56,22.96,2,0.5303,26.515,2,0.43,43,2,0.1642,11.0014,2,79,213,292,1
11982,2012/5/19,2,1,5,10,0,6,0,1,0.56,22.96,2,0.5303,26.515,2,0.43,43,2,0,0,0,177,275,452,1
11983,2012/5/19,2,1,5,11,0,6,0,1,0.62,25.42,2,0.6212,31.06,3,0.38,38,1,0.0896,6.0032,1,235,351,586,1
11984,2012/5/19,2,1,5,12,0,6,0,1,0.66,27.06,2,0.6212,31.06,3,0.36,36,1,0,0,0,276,366,642,1
11985,2012/5/19,2,1,5,13,0,6,0,1,0.7,28.7,2,0.6364,31.82,3,0.37,37,1,0.1343,8.9981,1,332,372,704,1
11986,2012/5/19,2,1,5,14,0,6,0,1,0.72,29.52,2,0.6515,32.575,3,0.3,30,1,0.0896,6.0032,1,361,369,730,1
11987,2012/5/19,2,1,5,15,0,6,0,1,0.72,29.52,2,0.6515,32.575,3,0.3,30,1,0.1045,7.0015,1,356,316,672,1
11988,2012/5/19,2,1,5,16,0,6,0,1,0.74,30.34,3,0.6515,32.575,3,0.3,30,1,0.1045,7.0015,1,331,311,642,1
11989,2012/5/19,2,1,5,17,0,6,0,1,0.74,30.34,3,0.6515,32.575,3,0.3,30,1,0.0896,6.0032,1,279,347,626,1
11990,2012/5/19,2,1,5,18,0,6,0,1,0.74,30.34,3,0.6515,32.575,3,0.33,33,1,0.0896,6.0032,1,254,391,645,1
11991,2012/5/19,2,1,5,19,0,6,0,1,0.7,28.7,2,0.6364,31.82,3,0.39,39,1,0.1343,8.9981,1,203,229,432,1
11992,2012/5/19,2,1,5,20,0,6,0,1,0.68,27.88,2,0.6364,31.82,3,0.41,41,2,0.0896,6.0032,1,118,197,315,1
11993,2012/5/19,2,1,5,21,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.5,50,2,0,0,0,81,178,259,1
11994,2012/5/19,2,1,5,22,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.47,47,2,0,0,0,104,234,338,0
11995,2012/5/19,2,1,5,23,0,6,0,1,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.1642,11.0014,2,71,168,239,0
11996,2012/5/20,2,1,5,0,0,0,0,1,0.58,23.78,2,0.5455,27.275,2,0.53,53,2,0.1045,7.0015,1,42,128,170,0
11997,2012/5/20,2,1,5,1,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.52,52,2,0,0,0,28,102,130,0
11998,2012/5/20,2,1,5,2,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.52,52,2,0,0,0,36,62,98,0
11999,2012/5/20,2,1,5,3,0,0,0,1,0.54,22.14,2,0.5152,25.76,2,0.56,56,2,0.0896,6.0032,1,26,40,66,0
12000,2012/5/20,2,1,5,4,0,0,0,1,0.52,21.32,2,0.5,25,2,0.68,68,3,0.0896,6.0032,1,2,14,16,0
12001,2012/5/20,2,1,5,5,0,0,0,1,0.5,20.5,2,0.4848,24.24,2,0.72,72,3,0.1045,7.0015,1,1,7,8,0
12002,2012/5/20,2,1,5,6,0,0,0,1,0.5,20.5,2,0.4848,24.24,2,0.63,63,3,0.1343,8.9981,1,4,21,25,0
12003,2012/5/20,2,1,5,7,0,0,0,1,0.52,21.32,2,0.5,25,2,0.68,68,3,0.194,12.998,2,35,55,90,1
12004,2012/5/20,2,1,5,8,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.56,56,2,0.1642,11.0014,2,51,120,171,1
12005,2012/5/20,2,1,5,9,0,0,0,1,0.62,25.42,2,0.6212,31.06,3,0.32,32,1,0.2537,16.9979,2,129,184,313,1
12006,2012/5/20,2,1,5,10,0,0,0,1,0.66,27.06,2,0.6212,31.06,3,0.34,34,1,0.2985,19.9995,3,174,258,432,1
12007,2012/5/20,2,1,5,11,0,0,0,1,0.66,27.06,2,0.6212,31.06,3,0.36,36,1,0.3284,22.0028,3,258,323,581,1
12008,2012/5/20,2,1,5,12,0,0,0,1,0.68,27.88,2,0.6364,31.82,3,0.36,36,1,0.3284,22.0028,3,247,390,637,1
12009,2012/5/20,2,1,5,13,0,0,0,1,0.7,28.7,2,0.6364,31.82,3,0.37,37,1,0.2836,19.0012,3,244,363,607,1
12010,2012/5/20,2,1,5,14,0,0,0,1,0.72,29.52,2,0.6515,32.575,3,0.39,39,1,0.3881,26.0027,3,236,307,543,1
12011,2012/5/20,2,1,5,15,0,0,0,2,0.7,28.7,2,0.6364,31.82,3,0.39,39,1,0.4179,27.9993,3,246,256,502,1
12012,2012/5/20,2,1,5,16,0,0,0,1,0.72,29.52,2,0.6515,32.575,3,0.42,42,2,0.3582,23.9994,3,238,339,577,1
12013,2012/5/20,2,1,5,17,0,0,0,1,0.72,29.52,2,0.6515,32.575,3,0.45,45,2,0.3284,22.0028,3,209,340,549,1
12014,2012/5/20,2,1,5,18,0,0,0,1,0.7,28.7,2,0.6515,32.575,3,0.51,51,2,0.3284,22.0028,3,146,328,474,1
12015,2012/5/20,2,1,5,19,0,0,0,1,0.66,27.06,2,0.6212,31.06,3,0.61,61,3,0.4179,27.9993,3,142,260,402,1
12016,2012/5/20,2,1,5,20,0,0,0,1,0.66,27.06,2,0.6212,31.06,3,0.61,61,3,0.4179,27.9993,3,83,191,274,1
12017,2012/5/20,2,1,5,21,0,0,0,1,0.64,26.24,2,0.6061,30.305,3,0.69,69,3,0.3881,26.0027,3,51,182,233,1
12018,2012/5/20,2,1,5,22,0,0,0,1,0.62,25.42,2,0.5909,29.545,2,0.73,73,3,0.3284,22.0028,3,44,101,145,0
12019,2012/5/20,2,1,5,23,0,0,0,3,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.3582,23.9994,3,32,54,86,0
12020,2012/5/21,2,1,5,0,0,1,1,3,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.2985,19.9995,3,12,28,40,0
12021,2012/5/21,2,1,5,1,0,1,1,3,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.3582,23.9994,3,4,11,15,0
12022,2012/5/21,2,1,5,2,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.94,94,4,0.2537,16.9979,2,2,9,11,0
12023,2012/5/21,2,1,5,3,0,1,1,2,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2985,19.9995,3,0,2,2,0
12024,2012/5/21,2,1,5,4,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2985,19.9995,3,2,5,7,0
12025,2012/5/21,2,1,5,5,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2985,19.9995,3,1,14,15,0
12026,2012/5/21,2,1,5,6,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2985,19.9995,3,3,76,79,0
12027,2012/5/21,2,1,5,7,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2985,19.9995,3,7,146,153,1
12028,2012/5/21,2,1,5,8,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2537,16.9979,2,12,258,270,1
12029,2012/5/21,2,1,5,9,0,1,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.2239,15.0013,2,14,172,186,1
12030,2012/5/21,2,1,5,10,0,1,1,3,0.58,23.78,2,0.5455,27.275,2,0.88,88,4,0.2836,19.0012,3,28,71,99,1
12031,2012/5/21,2,1,5,11,0,1,1,2,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.1642,11.0014,2,24,82,106,1
12032,2012/5/21,2,1,5,12,0,1,1,2,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.2537,16.9979,2,46,124,170,1
12033,2012/5/21,2,1,5,13,0,1,1,3,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.2537,16.9979,2,49,135,184,1
12034,2012/5/21,2,1,5,14,0,1,1,3,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.194,12.998,2,45,135,180,1
12035,2012/5/21,2,1,5,15,0,1,1,2,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.194,12.998,2,67,158,225,1
12036,2012/5/21,2,1,5,16,0,1,1,2,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.2537,16.9979,2,46,269,315,1
12037,2012/5/21,2,1,5,17,0,1,1,2,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.2537,16.9979,2,40,468,508,1
12038,2012/5/21,2,1,5,18,0,1,1,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1045,7.0015,1,52,478,530,1
12039,2012/5/21,2,1,5,19,0,1,1,1,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.0896,6.0032,1,57,391,448,1
12040,2012/5/21,2,1,5,20,0,1,1,1,0.64,26.24,2,0.6061,30.305,3,0.69,69,3,0.1343,8.9981,1,44,292,336,1
12041,2012/5/21,2,1,5,21,0,1,1,1,0.62,25.42,2,0.6061,30.305,3,0.69,69,3,0.0896,6.0032,1,31,210,241,1
12042,2012/5/21,2,1,5,22,0,1,1,2,0.62,25.42,2,0.5909,29.545,2,0.73,73,3,0.1642,11.0014,2,26,116,142,0
12043,2012/5/21,2,1,5,23,0,1,1,1,0.62,25.42,2,0.5909,29.545,2,0.73,73,3,0.2836,19.0012,3,18,79,97,0
12044,2012/5/22,2,1,5,0,0,2,1,1,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0.2537,16.9979,2,10,26,36,0
12045,2012/5/22,2,1,5,1,0,2,1,2,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0.1343,8.9981,1,11,16,27,0
12046,2012/5/22,2,1,5,2,0,2,1,2,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0.1045,7.0015,1,1,10,11,0
12047,2012/5/22,2,1,5,3,0,2,1,2,0.58,23.78,2,0.5455,27.275,2,0.83,83,4,0.1045,7.0015,1,0,5,5,0
12048,2012/5/22,2,1,5,4,0,2,1,2,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1642,11.0014,2,0,7,7,0
12049,2012/5/22,2,1,5,5,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.194,12.998,2,0,17,17,0
12050,2012/5/22,2,1,5,6,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1045,7.0015,1,8,129,137,0
12051,2012/5/22,2,1,5,7,0,2,1,3,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1045,7.0015,1,9,315,324,1
12052,2012/5/22,2,1,5,8,0,2,1,2,0.56,22.96,2,0.5303,26.515,2,0.88,88,4,0.1343,8.9981,1,20,570,590,1
12053,2012/5/22,2,1,5,9,0,2,1,2,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.1045,7.0015,1,46,287,333,1
12054,2012/5/22,2,1,5,10,0,2,1,2,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.0896,6.0032,1,52,148,200,1
12055,2012/5/22,2,1,5,11,0,2,1,2,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0,0,0,39,150,189,1
12056,2012/5/22,2,1,5,12,0,2,1,2,0.62,25.42,2,0.5909,29.545,2,0.78,78,3,0.1045,7.0015,1,76,178,254,1
12057,2012/5/22,2,1,5,13,0,2,1,2,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0,0,0,48,195,243,1
12058,2012/5/22,2,1,5,14,0,2,1,2,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1045,7.0015,1,73,149,222,1
12059,2012/5/22,2,1,5,15,0,2,1,1,0.7,28.7,2,0.6515,32.575,3,0.61,61,3,0.0896,6.0032,1,54,191,245,1
12060,2012/5/22,2,1,5,16,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.61,61,3,0.1045,7.0015,1,70,316,386,1
12061,2012/5/22,2,1,5,17,0,2,1,1,0.72,29.52,2,0.6667,33.335,3,0.54,54,2,0,0,0,69,716,785,1
12062,2012/5/22,2,1,5,18,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.61,61,3,0.1343,8.9981,1,76,709,785,1
12063,2012/5/22,2,1,5,19,0,2,1,1,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.2239,15.0013,2,44,320,364,1
12064,2012/5/22,2,1,5,20,0,2,1,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.2537,16.9979,2,54,319,373,1
